epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619922480992,2021-05-01T19.28.00.992,188.971,0.126,0.769,-0.609
1619922481072,2021-05-01T19.28.01.072,189.051,0.230,0.777,-0.650
1619922481153,2021-05-01T19.28.01.153,189.132,0.248,0.749,-0.652
1619922481232,2021-05-01T19.28.01.232,189.211,0.201,0.735,-0.636
1619922481313,2021-05-01T19.28.01.313,189.292,-0.032,0.743,-0.631
1619922481393,2021-05-01T19.28.01.393,189.372,-0.455,0.481,-0.807
1619922481474,2021-05-01T19.28.01.474,189.453,0.796,0.190,-1.066
1619922481554,2021-05-01T19.28.01.554,189.533,0.967,0.509,-0.887
1619922481635,2021-05-01T19.28.01.635,189.614,0.197,0.509,-0.786
1619922481716,2021-05-01T19.28.01.716,189.695,0.224,0.510,-0.822
1619922481796,2021-05-01T19.28.01.796,189.775,0.253,0.568,-0.819
1619922481877,2021-05-01T19.28.01.877,189.856,0.221,0.637,-0.794
1619922481957,2021-05-01T19.28.01.957,189.936,0.097,0.646,-0.714
1619922482038,2021-05-01T19.28.02.038,190.017,0.066,0.698,-0.679
1619922482118,2021-05-01T19.28.02.118,190.097,0.072,0.729,-0.696
1619922482199,2021-05-01T19.28.02.199,190.178,0.088,0.743,-0.706
1619922482280,2021-05-01T19.28.02.280,190.259,0.106,0.733,-0.688
1619922482360,2021-05-01T19.28.02.360,190.339,0.105,0.735,-0.681
1619922482441,2021-05-01T19.28.02.441,190.420,0.105,0.746,-0.682
1619922482521,2021-05-01T19.28.02.521,190.500,0.131,0.728,-0.675
1619922482600,2021-05-01T19.28.02.600,190.579,0.136,0.727,-0.684
1619922482681,2021-05-01T19.28.02.681,190.660,0.133,0.735,-0.685
1619922482761,2021-05-01T19.28.02.761,190.740,0.133,0.736,-0.681
1619922482842,2021-05-01T19.28.02.842,190.821,0.141,0.738,-0.677
1619922482923,2021-05-01T19.28.02.923,190.902,0.142,0.734,-0.672
1619922483003,2021-05-01T19.28.03.003,190.982,0.143,0.735,-0.671
1619922483084,2021-05-01T19.28.03.084,191.063,0.149,0.740,-0.673
1619922483164,2021-05-01T19.28.03.164,191.143,0.148,0.744,-0.670
1619922483245,2021-05-01T19.28.03.245,191.224,0.153,0.745,-0.659
1619922483325,2021-05-01T19.28.03.325,191.304,0.156,0.745,-0.658
1619922483406,2021-05-01T19.28.03.406,191.385,0.160,0.747,-0.663
1619922483487,2021-05-01T19.28.03.487,191.466,0.155,0.750,-0.665
1619922483567,2021-05-01T19.28.03.567,191.546,0.152,0.744,-0.657
1619922483648,2021-05-01T19.28.03.648,191.627,0.159,0.741,-0.663
1619922483728,2021-05-01T19.28.03.728,191.707,0.149,0.743,-0.670
1619922483809,2021-05-01T19.28.03.809,191.788,0.162,0.729,-0.667
1619922483889,2021-05-01T19.28.03.889,191.868,0.168,0.739,-0.672
1619922483968,2021-05-01T19.28.03.968,191.947,0.164,0.747,-0.668
1619922484049,2021-05-01T19.28.04.049,192.028,0.197,0.730,-0.652
1619922484130,2021-05-01T19.28.04.130,192.109,0.459,0.625,-0.631
1619922484210,2021-05-01T19.28.04.210,192.189,0.428,0.433,-0.837
1619922484291,2021-05-01T19.28.04.291,192.270,-0.302,0.378,-1.083
1619922484371,2021-05-01T19.28.04.371,192.350,-0.713,0.709,-0.887
1619922484452,2021-05-01T19.28.04.452,192.431,-0.100,0.709,-0.719
1619922484532,2021-05-01T19.28.04.532,192.511,0.061,0.657,-0.752
1619922484613,2021-05-01T19.28.04.613,192.592,-0.045,0.681,-0.778
1619922484694,2021-05-01T19.28.04.694,192.673,-0.042,0.688,-0.762
1619922484774,2021-05-01T19.28.04.774,192.753,-0.014,0.681,-0.734
1619922484855,2021-05-01T19.28.04.855,192.834,0.031,0.675,-0.726
1619922484935,2021-05-01T19.28.04.935,192.914,0.012,0.701,-0.759
1619922485016,2021-05-01T19.28.05.016,192.995,-0.001,0.695,-0.763
1619922485096,2021-05-01T19.28.05.096,193.075,0.009,0.684,-0.763
1619922485177,2021-05-01T19.28.05.177,193.156,-0.139,0.709,-0.791
1619922485258,2021-05-01T19.28.05.258,193.237,-0.202,0.661,-0.851
1619922485337,2021-05-01T19.28.05.337,193.316,0.136,0.486,-0.838
1619922485417,2021-05-01T19.28.05.417,193.396,0.366,0.512,-0.790
1619922485498,2021-05-01T19.28.05.498,193.477,0.315,0.593,-0.795
1619922485578,2021-05-01T19.28.05.578,193.557,0.294,0.586,-0.778
1619922485659,2021-05-01T19.28.05.659,193.638,0.285,0.592,-0.763
1619922485739,2021-05-01T19.28.05.739,193.718,0.272,0.608,-0.762
1619922485820,2021-05-01T19.28.05.820,193.799,0.270,0.621,-0.763
1619922485901,2021-05-01T19.28.05.901,193.880,0.248,0.627,-0.750
1619922485981,2021-05-01T19.28.05.981,193.960,0.267,0.625,-0.735
1619922486062,2021-05-01T19.28.06.062,194.041,0.273,0.674,-0.719
1619922486142,2021-05-01T19.28.06.142,194.121,0.271,0.645,-0.720
1619922486223,2021-05-01T19.28.06.223,194.202,0.241,0.701,-0.756
1619922486303,2021-05-01T19.28.06.303,194.282,0.162,0.737,-0.728
1619922486384,2021-05-01T19.28.06.384,194.363,0.116,0.754,-0.682
1619922486465,2021-05-01T19.28.06.465,194.444,0.189,0.741,-0.566
1619922486545,2021-05-01T19.28.06.545,194.524,0.281,0.812,-0.356
1619922486626,2021-05-01T19.28.06.626,194.605,0.324,0.883,-0.263
1619922486705,2021-05-01T19.28.06.705,194.684,0.316,0.919,-0.379
1619922486785,2021-05-01T19.28.06.785,194.764,0.291,0.870,-0.417
1619922486866,2021-05-01T19.28.06.866,194.845,0.270,0.820,-0.415
1619922486947,2021-05-01T19.28.06.947,194.926,0.278,0.850,-0.424
1619922487027,2021-05-01T19.28.07.027,195.006,0.292,0.892,-0.379
1619922487108,2021-05-01T19.28.07.108,195.087,0.300,0.888,-0.373
1619922487188,2021-05-01T19.28.07.188,195.167,0.283,0.855,-0.398
1619922487269,2021-05-01T19.28.07.269,195.248,0.262,0.825,-0.441
1619922487349,2021-05-01T19.28.07.349,195.328,0.263,0.845,-0.486
1619922487430,2021-05-01T19.28.07.430,195.409,0.253,0.864,-0.501
1619922487510,2021-05-01T19.28.07.510,195.489,0.253,0.836,-0.483
1619922487591,2021-05-01T19.28.07.591,195.570,0.257,0.824,-0.473
1619922487672,2021-05-01T19.28.07.672,195.651,0.258,0.835,-0.490
1619922487752,2021-05-01T19.28.07.752,195.731,0.270,0.836,-0.500
1619922487833,2021-05-01T19.28.07.833,195.812,0.269,0.832,-0.498
1619922487913,2021-05-01T19.28.07.913,195.892,0.256,0.832,-0.490
1619922487994,2021-05-01T19.28.07.994,195.973,0.255,0.831,-0.490
1619922488073,2021-05-01T19.28.08.073,196.052,0.261,0.829,-0.487
1619922488154,2021-05-01T19.28.08.154,196.133,0.263,0.842,-0.490
1619922488234,2021-05-01T19.28.08.234,196.213,0.263,0.836,-0.488
1619922488315,2021-05-01T19.28.08.315,196.294,0.256,0.838,-0.477
1619922488395,2021-05-01T19.28.08.395,196.374,0.252,0.838,-0.477
1619922488476,2021-05-01T19.28.08.476,196.455,0.262,0.837,-0.486
1619922488556,2021-05-01T19.28.08.556,196.535,0.245,0.836,-0.486
1619922488637,2021-05-01T19.28.08.637,196.616,0.252,0.823,-0.491
1619922488718,2021-05-01T19.28.08.718,196.697,0.242,0.843,-0.502
1619922488798,2021-05-01T19.28.08.798,196.777,0.237,0.829,-0.496
1619922488879,2021-05-01T19.28.08.879,196.858,0.251,0.830,-0.502
1619922488959,2021-05-01T19.28.08.959,196.938,0.244,0.830,-0.499
1619922489040,2021-05-01T19.28.09.040,197.019,0.256,0.829,-0.500
1619922489120,2021-05-01T19.28.09.120,197.099,0.251,0.835,-0.503
1619922489201,2021-05-01T19.28.09.201,197.180,0.224,0.829,-0.497
1619922489281,2021-05-01T19.28.09.281,197.260,0.265,0.803,-0.502
1619922489361,2021-05-01T19.28.09.361,197.340,0.302,0.812,-0.527
1619922489441,2021-05-01T19.28.09.441,197.420,0.273,0.802,-0.532
1619922489522,2021-05-01T19.28.09.522,197.501,0.272,0.789,-0.546
1619922489602,2021-05-01T19.28.09.602,197.581,0.246,0.813,-0.550
1619922489683,2021-05-01T19.28.09.683,197.662,0.242,0.794,-0.550
1619922489763,2021-05-01T19.28.09.763,197.742,0.265,0.794,-0.559
1619922489844,2021-05-01T19.28.09.844,197.823,0.258,0.784,-0.557
1619922489925,2021-05-01T19.28.09.925,197.904,0.249,0.788,-0.565
1619922490005,2021-05-01T19.28.10.005,197.984,0.242,0.792,-0.573
1619922490086,2021-05-01T19.28.10.086,198.065,0.239,0.788,-0.570
1619922490166,2021-05-01T19.28.10.166,198.145,0.233,0.786,-0.569
1619922490247,2021-05-01T19.28.10.247,198.226,0.226,0.792,-0.573
1619922490327,2021-05-01T19.28.10.327,198.306,0.227,0.789,-0.572
1619922490408,2021-05-01T19.28.10.408,198.387,0.234,0.790,-0.570
1619922490489,2021-05-01T19.28.10.489,198.468,0.222,0.796,-0.569
1619922490569,2021-05-01T19.28.10.569,198.548,0.214,0.787,-0.576
1619922490650,2021-05-01T19.28.10.650,198.629,0.167,0.779,-0.576
1619922490729,2021-05-01T19.28.10.729,198.708,0.286,0.723,-0.576
1619922490809,2021-05-01T19.28.10.809,198.788,0.762,0.433,-0.588
1619922490890,2021-05-01T19.28.10.890,198.869,0.127,0.171,-0.962
1619922490970,2021-05-01T19.28.10.970,198.949,-1.003,0.568,-1.139
1619922491051,2021-05-01T19.28.11.051,199.030,-0.522,0.640,-0.899
1619922491132,2021-05-01T19.28.11.132,199.111,-0.016,0.484,-0.833
1619922491212,2021-05-01T19.28.11.212,199.191,0.070,0.529,-0.873
1619922491293,2021-05-01T19.28.11.293,199.272,0.029,0.587,-0.853
1619922491373,2021-05-01T19.28.11.373,199.352,0.031,0.555,-0.814
1619922491454,2021-05-01T19.28.11.454,199.433,0.035,0.589,-0.840
1619922491534,2021-05-01T19.28.11.534,199.513,0.073,0.578,-0.833
1619922491615,2021-05-01T19.28.11.615,199.594,0.110,0.590,-0.823
1619922491696,2021-05-01T19.28.11.696,199.675,0.125,0.598,-0.806
1619922491776,2021-05-01T19.28.11.776,199.755,0.127,0.597,-0.799
1619922491857,2021-05-01T19.28.11.857,199.836,0.121,0.615,-0.804
1619922491937,2021-05-01T19.28.11.937,199.916,0.124,0.622,-0.800
1619922492018,2021-05-01T19.28.12.018,199.997,0.133,0.625,-0.790
1619922492097,2021-05-01T19.28.12.097,200.076,0.114,0.637,-0.785
1619922492177,2021-05-01T19.28.12.177,200.156,0.098,0.641,-0.781
1619922492258,2021-05-01T19.28.12.258,200.237,0.111,0.644,-0.775
1619922492339,2021-05-01T19.28.12.339,200.318,0.123,0.653,-0.772
1619922492419,2021-05-01T19.28.12.419,200.398,0.125,0.647,-0.768
1619922492500,2021-05-01T19.28.12.500,200.479,0.133,0.654,-0.768
1619922492580,2021-05-01T19.28.12.580,200.559,0.133,0.653,-0.763
1619922492661,2021-05-01T19.28.12.661,200.640,0.132,0.654,-0.763
1619922492741,2021-05-01T19.28.12.741,200.720,0.129,0.658,-0.763
1619922492822,2021-05-01T19.28.12.822,200.801,0.123,0.656,-0.759
1619922492903,2021-05-01T19.28.12.903,200.882,0.052,0.590,-0.742
1619922492983,2021-05-01T19.28.12.983,200.962,-0.099,0.437,-0.738
1619922493064,2021-05-01T19.28.13.064,201.043,0.341,0.337,-0.840
1619922493144,2021-05-01T19.28.13.144,201.123,0.973,0.326,-0.973
1619922493225,2021-05-01T19.28.13.225,201.204,0.490,0.308,-0.965
1619922493305,2021-05-01T19.28.13.305,201.284,0.347,0.363,-0.864
1619922493384,2021-05-01T19.28.13.384,201.363,0.371,0.392,-0.827
1619922493465,2021-05-01T19.28.13.465,201.444,0.314,0.446,-0.828
1619922493546,2021-05-01T19.28.13.546,201.525,0.298,0.512,-0.826
1619922493626,2021-05-01T19.28.13.626,201.605,0.268,0.516,-0.796
1619922493707,2021-05-01T19.28.13.707,201.686,0.239,0.551,-0.794
1619922493787,2021-05-01T19.28.13.787,201.766,0.221,0.562,-0.798
1619922493868,2021-05-01T19.28.13.868,201.847,0.206,0.588,-0.802
1619922493948,2021-05-01T19.28.13.948,201.927,0.180,0.613,-0.792
1619922494029,2021-05-01T19.28.14.029,202.008,0.172,0.607,-0.776
1619922494110,2021-05-01T19.28.14.110,202.089,0.167,0.614,-0.772
1619922494190,2021-05-01T19.28.14.190,202.169,0.130,0.637,-0.781
1619922494271,2021-05-01T19.28.14.271,202.250,0.107,0.639,-0.789
1619922494351,2021-05-01T19.28.14.351,202.330,0.116,0.624,-0.788
1619922494432,2021-05-01T19.28.14.432,202.411,0.116,0.636,-0.791
1619922494512,2021-05-01T19.28.14.512,202.491,0.109,0.637,-0.789
1619922494593,2021-05-01T19.28.14.593,202.572,0.111,0.651,-0.789
1619922494674,2021-05-01T19.28.14.674,202.653,0.117,0.648,-0.774
1619922494753,2021-05-01T19.28.14.753,202.732,0.125,0.630,-0.763
1619922494833,2021-05-01T19.28.14.833,202.812,0.129,0.654,-0.769
1619922494914,2021-05-01T19.28.14.914,202.893,0.117,0.668,-0.773
1619922494994,2021-05-01T19.28.14.994,202.973,0.118,0.652,-0.762
1619922495075,2021-05-01T19.28.15.075,203.054,0.119,0.651,-0.763
1619922495155,2021-05-01T19.28.15.155,203.134,0.115,0.659,-0.769
1619922495236,2021-05-01T19.28.15.236,203.215,0.118,0.673,-0.765
1619922495317,2021-05-01T19.28.15.317,203.296,0.119,0.665,-0.744
1619922495397,2021-05-01T19.28.15.397,203.376,0.122,0.659,-0.754
1619922495478,2021-05-01T19.28.15.478,203.457,0.114,0.678,-0.758
1619922495558,2021-05-01T19.28.15.558,203.537,0.108,0.679,-0.752
1619922495639,2021-05-01T19.28.15.639,203.618,0.120,0.693,-0.751
1619922495719,2021-05-01T19.28.15.719,203.698,0.125,0.687,-0.724
1619922495800,2021-05-01T19.28.15.800,203.779,0.119,0.729,-0.714
1619922495881,2021-05-01T19.28.15.881,203.860,0.093,0.893,-0.800
1619922495961,2021-05-01T19.28.15.961,203.940,0.061,0.682,-0.566
1619922496042,2021-05-01T19.28.16.042,204.021,0.256,0.633,-0.358
1619922496121,2021-05-01T19.28.16.121,204.100,0.298,0.772,-0.573
1619922496201,2021-05-01T19.28.16.201,204.180,0.197,0.880,-0.782
1619922496282,2021-05-01T19.28.16.282,204.261,0.142,0.793,-0.788
1619922496363,2021-05-01T19.28.16.363,204.342,0.120,0.557,-0.580
1619922496443,2021-05-01T19.28.16.443,204.422,0.163,0.798,-0.475
1619922496524,2021-05-01T19.28.16.524,204.503,0.190,1.069,-0.678
1619922496604,2021-05-01T19.28.16.604,204.583,0.226,0.798,-0.405
1619922496685,2021-05-01T19.28.16.685,204.664,0.270,0.783,-0.191
1619922496765,2021-05-01T19.28.16.765,204.744,0.268,0.872,-0.349
1619922496846,2021-05-01T19.28.16.846,204.825,0.254,0.851,-0.456
1619922496926,2021-05-01T19.28.16.926,204.905,0.240,0.873,-0.552
1619922497007,2021-05-01T19.28.17.007,204.986,0.183,0.782,-0.614
1619922497088,2021-05-01T19.28.17.088,205.067,0.152,0.745,-0.659
1619922497168,2021-05-01T19.28.17.168,205.147,0.138,0.717,-0.684
1619922497249,2021-05-01T19.28.17.249,205.228,0.136,0.712,-0.729
1619922497329,2021-05-01T19.28.17.329,205.308,0.125,0.696,-0.747
1619922497408,2021-05-01T19.28.17.408,205.387,0.115,0.673,-0.743
1619922497489,2021-05-01T19.28.17.489,205.468,0.108,0.658,-0.748
1619922497570,2021-05-01T19.28.17.570,205.549,0.112,0.655,-0.771
1619922497650,2021-05-01T19.28.17.650,205.629,0.120,0.661,-0.782
1619922497731,2021-05-01T19.28.17.731,205.710,0.146,0.632,-0.759
1619922497811,2021-05-01T19.28.17.811,205.790,0.170,0.574,-0.742
1619922497892,2021-05-01T19.28.17.892,205.871,0.151,0.576,-0.797
1619922497972,2021-05-01T19.28.17.972,205.951,0.152,0.601,-0.855
1619922498053,2021-05-01T19.28.18.053,206.032,0.158,0.560,-0.871
1619922498134,2021-05-01T19.28.18.134,206.113,0.189,0.480,-0.867
1619922498214,2021-05-01T19.28.18.214,206.193,0.186,0.443,-0.864
1619922498295,2021-05-01T19.28.18.295,206.274,0.050,0.441,-0.862
1619922498375,2021-05-01T19.28.18.375,206.354,-0.058,0.424,-0.898
1619922498456,2021-05-01T19.28.18.456,206.435,-0.096,0.384,-0.982
1619922498536,2021-05-01T19.28.18.536,206.515,-0.153,0.333,-1.042
1619922498617,2021-05-01T19.28.18.617,206.596,-0.154,0.338,-1.072
1619922498697,2021-05-01T19.28.18.697,206.676,-0.236,0.318,-0.997
1619922498778,2021-05-01T19.28.18.778,206.757,-0.396,0.295,-0.935
1619922498857,2021-05-01T19.28.18.857,206.836,-0.332,0.299,-0.877
1619922498938,2021-05-01T19.28.18.938,206.917,-0.238,0.482,-0.859
1619922499018,2021-05-01T19.28.19.018,206.997,-0.182,0.556,-0.915
1619922499099,2021-05-01T19.28.19.099,207.078,-0.099,0.495,-0.866
1619922499179,2021-05-01T19.28.19.179,207.158,0.021,0.477,-0.840
1619922499260,2021-05-01T19.28.19.260,207.239,0.110,0.505,-0.910
1619922499341,2021-05-01T19.28.19.341,207.320,0.191,0.543,-0.927
1619922499421,2021-05-01T19.28.19.421,207.400,0.226,0.500,-0.755
1619922499502,2021-05-01T19.28.19.502,207.481,0.224,0.579,-0.694
1619922499582,2021-05-01T19.28.19.582,207.561,0.237,0.650,-0.825
1619922499663,2021-05-01T19.28.19.663,207.642,0.181,0.613,-0.829
1619922499743,2021-05-01T19.28.19.743,207.722,0.144,0.587,-0.805
1619922499824,2021-05-01T19.28.19.824,207.803,0.139,0.580,-0.794
1619922499905,2021-05-01T19.28.19.905,207.884,0.135,0.578,-0.766
1619922499985,2021-05-01T19.28.19.985,207.964,0.141,0.620,-0.785
1619922500066,2021-05-01T19.28.20.066,208.045,0.162,0.602,-0.824
1619922500146,2021-05-01T19.28.20.146,208.125,0.254,0.524,-0.809
1619922500225,2021-05-01T19.28.20.225,208.204,0.404,0.431,-0.806
1619922500306,2021-05-01T19.28.20.306,208.285,0.307,0.481,-0.891
1619922500386,2021-05-01T19.28.20.386,208.365,0.281,0.524,-0.876
1619922500467,2021-05-01T19.28.20.467,208.446,0.372,0.491,-0.809
1619922500548,2021-05-01T19.28.20.548,208.527,0.371,0.480,-0.811
1619922500628,2021-05-01T19.28.20.628,208.607,0.381,0.473,-0.818
1619922500709,2021-05-01T19.28.20.709,208.688,0.361,0.494,-0.813
1619922500789,2021-05-01T19.28.20.789,208.768,0.294,0.541,-0.793
1619922500870,2021-05-01T19.28.20.870,208.849,0.248,0.576,-0.776
1619922500950,2021-05-01T19.28.20.950,208.929,0.229,0.609,-0.772
1619922501031,2021-05-01T19.28.21.031,209.010,0.214,0.623,-0.764
1619922501112,2021-05-01T19.28.21.112,209.091,0.224,0.634,-0.767
1619922501192,2021-05-01T19.28.21.192,209.171,0.200,0.643,-0.760
1619922501273,2021-05-01T19.28.21.273,209.252,0.170,0.666,-0.735
1619922501353,2021-05-01T19.28.21.353,209.332,0.187,0.686,-0.716
1619922501434,2021-05-01T19.28.21.434,209.413,0.149,0.707,-0.701
1619922501514,2021-05-01T19.28.21.514,209.493,0.123,0.713,-0.692
1619922501593,2021-05-01T19.28.21.593,209.572,0.125,0.726,-0.691
1619922501674,2021-05-01T19.28.21.674,209.653,0.117,0.731,-0.690
1619922501755,2021-05-01T19.28.21.755,209.734,0.115,0.735,-0.687
1619922501835,2021-05-01T19.28.21.835,209.814,0.111,0.734,-0.685
1619922501916,2021-05-01T19.28.21.916,209.895,0.105,0.732,-0.687
1619922501996,2021-05-01T19.28.21.996,209.975,0.107,0.732,-0.688
1619922502077,2021-05-01T19.28.22.077,210.056,0.104,0.736,-0.689
1619922502157,2021-05-01T19.28.22.157,210.136,0.106,0.736,-0.690
1619922502238,2021-05-01T19.28.22.238,210.217,0.109,0.729,-0.686
1619922502319,2021-05-01T19.28.22.319,210.298,0.109,0.734,-0.687
1619922502399,2021-05-01T19.28.22.399,210.378,0.108,0.731,-0.690
1619922502480,2021-05-01T19.28.22.480,210.459,0.111,0.727,-0.692
1619922502560,2021-05-01T19.28.22.560,210.539,0.113,0.727,-0.695
1619922502641,2021-05-01T19.28.22.641,210.620,0.117,0.728,-0.696
1619922502721,2021-05-01T19.28.22.721,210.700,0.123,0.720,-0.693
1619922502802,2021-05-01T19.28.22.802,210.781,0.126,0.719,-0.700
1619922502883,2021-05-01T19.28.22.883,210.862,0.123,0.720,-0.703
1619922502963,2021-05-01T19.28.22.963,210.942,0.130,0.714,-0.704
1619922503042,2021-05-01T19.28.23.042,211.021,0.131,0.716,-0.703
1619922503123,2021-05-01T19.28.23.123,211.102,0.131,0.709,-0.703
1619922503203,2021-05-01T19.28.23.203,211.182,0.138,0.711,-0.707
1619922503284,2021-05-01T19.28.23.284,211.263,0.134,0.712,-0.707
1619922503364,2021-05-01T19.28.23.364,211.343,0.141,0.709,-0.707
1619922503445,2021-05-01T19.28.23.445,211.424,0.155,0.706,-0.703
1619922503526,2021-05-01T19.28.23.526,211.505,0.154,0.701,-0.705
1619922503606,2021-05-01T19.28.23.606,211.585,0.125,0.713,-0.715
1619922503687,2021-05-01T19.28.23.687,211.666,0.118,0.719,-0.706
1619922503767,2021-05-01T19.28.23.767,211.746,0.143,0.715,-0.700
1619922503848,2021-05-01T19.28.23.848,211.827,0.156,0.711,-0.701
1619922503928,2021-05-01T19.28.23.928,211.907,0.354,0.625,-0.666
1619922504009,2021-05-01T19.28.24.009,211.988,0.606,0.333,-0.797
1619922504090,2021-05-01T19.28.24.090,212.069,-0.928,0.400,-1.020
1619922504170,2021-05-01T19.28.24.170,212.149,-0.729,0.718,-0.818
1619922504251,2021-05-01T19.28.24.251,212.230,0.135,0.571,-0.767
1619922504331,2021-05-01T19.28.24.331,212.310,-0.058,0.650,-0.821
1619922504412,2021-05-01T19.28.24.412,212.391,-0.110,0.665,-0.797
1619922504491,2021-05-01T19.28.24.491,212.470,-0.003,0.616,-0.743
1619922504572,2021-05-01T19.28.24.572,212.551,0.052,0.641,-0.768
1619922504652,2021-05-01T19.28.24.652,212.631,0.047,0.683,-0.803
1619922504733,2021-05-01T19.28.24.733,212.712,0.046,0.670,-0.778
1619922504813,2021-05-01T19.28.24.813,212.792,0.061,0.647,-0.749
1619922504894,2021-05-01T19.28.24.894,212.873,0.065,0.678,-0.762
1619922504974,2021-05-01T19.28.24.974,212.953,0.072,0.693,-0.759
1619922505055,2021-05-01T19.28.25.055,213.034,0.071,0.672,-0.741
1619922505135,2021-05-01T19.28.25.135,213.114,0.085,0.678,-0.750
1619922505216,2021-05-01T19.28.25.216,213.195,0.090,0.687,-0.750
1619922505297,2021-05-01T19.28.25.297,213.276,0.101,0.685,-0.743
1619922505377,2021-05-01T19.28.25.377,213.356,0.107,0.682,-0.737
1619922505458,2021-05-01T19.28.25.458,213.437,0.108,0.686,-0.740
1619922505538,2021-05-01T19.28.25.538,213.517,0.110,0.688,-0.741
1619922505619,2021-05-01T19.28.25.619,213.598,0.110,0.691,-0.738
1619922505699,2021-05-01T19.28.25.699,213.678,0.115,0.686,-0.731
1619922505780,2021-05-01T19.28.25.780,213.759,0.119,0.685,-0.736
1619922505861,2021-05-01T19.28.25.861,213.840,0.105,0.691,-0.746
1619922505940,2021-05-01T19.28.25.940,213.919,-0.342,0.675,-0.762
1619922506020,2021-05-01T19.28.26.020,213.999,-0.335,0.327,-1.019
1619922506101,2021-05-01T19.28.26.101,214.080,0.878,0.322,-1.011
1619922506181,2021-05-01T19.28.26.181,214.160,0.622,0.576,-0.840
1619922506262,2021-05-01T19.28.26.262,214.241,0.034,0.529,-0.890
1619922506343,2021-05-01T19.28.26.343,214.322,0.025,0.499,-0.855
1619922506423,2021-05-01T19.28.26.423,214.402,0.067,0.546,-0.837
1619922506504,2021-05-01T19.28.26.504,214.483,-0.133,0.614,-0.841
1619922506584,2021-05-01T19.28.26.584,214.563,-0.501,0.472,-0.881
1619922506665,2021-05-01T19.28.26.665,214.644,0.501,0.363,-0.978
1619922506745,2021-05-01T19.28.26.745,214.724,0.605,0.556,-0.872
1619922506826,2021-05-01T19.28.26.826,214.805,0.055,0.503,-0.885
1619922506906,2021-05-01T19.28.26.906,214.885,0.088,0.511,-0.878
1619922506987,2021-05-01T19.28.26.987,214.966,0.172,0.545,-0.855
1619922507068,2021-05-01T19.28.27.068,215.047,0.168,0.576,-0.833
1619922507148,2021-05-01T19.28.27.148,215.127,0.152,0.585,-0.786
